date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/mï¿?,PAR (ï¿½mol/mï¿?s),max. PAR (ï¿½mol/mï¿?s),Tlog (degC),OT
2020/1/30 1:00,986.69,3.13,277.35,-1.37,72.2,7.65,5.52,2.13,3.49,5.6,1241.45,0.69,1.5,210.6,0,0,0,0,0,12.81,422.1
2020/1/30 1:10,986.8,3.06,277.27,-1.44,72.2,7.61,5.5,2.12,3.47,5.57,1241.91,0.79,2.14,190.3,0,0,0,0,0,12.88,422.2
2020/1/30 1:20,986.81,2.91,277.12,-1.51,72.6,7.53,5.47,2.06,3.45,5.54,1242.61,0.83,1.8,243.2,0,0,0,0,0,12.95,422.2
2020/1/30 1:30,986.74,2.88,277.09,-1.52,72.7,7.51,5.46,2.05,3.45,5.54,1242.67,1.15,3.04,214,0,0,0,0,0,13.01,422.1
2020/1/30 1:40,986.74,2.78,276.99,-1.54,73.1,7.46,5.45,2.01,3.44,5.53,1243.13,2.08,2.88,221.8,0,0,0,0,0,13.05,422
2020/1/30 1:50,986.7,2.65,276.86,-1.58,73.6,7.39,5.44,1.95,3.44,5.51,1243.67,2.23,3.55,226.8,0,0,0,0,0,13.06,422.1
2020/1/30 2:00,986.74,2.66,276.87,-1.54,73.7,7.4,5.45,1.95,3.44,5.53,1243.65,2.47,3.77,215.8,0,0,0,0,0,13.03,422
2020/1/30 2:10,986.73,2.78,277,-1.5,73.3,7.46,5.47,1.99,3.46,5.54,1243.08,4.14,6.05,198,0,0,0,0,0,12.97,422
2020/1/30 2:20,986.81,2.76,276.97,-1.52,73.3,7.45,5.46,1.99,3.45,5.54,1243.29,3.86,6.37,191.2,0,0,0,0,0,12.9,422.2
2020/1/30 2:30,986.98,2.64,276.84,-1.54,73.8,7.39,5.45,1.94,3.44,5.53,1244.04,3.03,4.85,192,0,0,0,0,0,12.82,422.8
2020/1/30 2:40,986.98,2.53,276.72,-1.54,74.4,7.33,5.45,1.88,3.44,5.52,1244.56,2.45,4.19,192.8,0,0,0,0,0,12.76,423.2
2020/1/30 2:50,986.83,2.46,276.67,-1.53,74.8,7.3,5.46,1.84,3.45,5.53,1244.65,2.5,3.41,192.6,0,0,0,0,0,12.69,423
2020/1/30 3:00,986.74,2.49,276.7,-1.47,75,7.31,5.48,1.83,3.46,5.56,1244.41,3.17,5.25,198,0,0,0,0,0,12.66,423.4
2020/1/30 3:10,986.69,2.54,276.76,-1.42,75,7.34,5.5,1.83,3.48,5.58,1244.09,2.99,5.17,200.9,0,0,0,0,0,12.64,423.1
2020/1/30 3:20,986.58,2.69,276.92,-1.35,74.6,7.41,5.53,1.88,3.49,5.61,1243.28,3.68,5.65,198.3,0,0,0,0,0,12.62,423.2
2020/1/30 3:30,986.56,2.9,277.13,-1.28,73.9,7.52,5.56,1.96,3.51,5.64,1242.31,4.24,6.15,203,0,0,0,0,0,12.62,422.4
2020/1/30 3:40,986.55,3.03,277.26,-1.15,73.9,7.6,5.61,1.98,3.55,5.69,1241.67,4.27,6.21,207.1,0,0,0,0,0,12.62,422.2
2020/1/30 3:50,986.43,3.14,277.38,-1.01,74.1,7.65,5.67,1.98,3.58,5.75,1241.01,4.43,7.05,208.9,0,0,0,0,0,12.62,421.7
2020/1/30 4:00,986.29,3.21,277.47,-0.88,74.4,7.7,5.73,1.97,3.62,5.81,1240.46,4.74,7.33,209.9,0,0,0,0,0,12.62,421.6
2020/1/30 4:10,986.24,3.32,277.58,-0.78,74.4,7.75,5.77,1.99,3.65,5.85,1239.9,4.35,6.61,208.1,0,0,0,0,0,12.62,421.4
2020/1/30 4:20,986.24,3.42,277.68,-0.64,74.6,7.81,5.83,1.98,3.68,5.91,1239.42,4.99,7.05,210.6,0,0,0,0,0,12.62,421.2
2020/1/30 4:30,986.29,3.48,277.73,-0.56,74.8,7.84,5.86,1.98,3.71,5.95,1239.22,4.98,6.61,207.3,0,0,0,0,0,12.64,421.1
2020/1/30 4:40,986.06,3.5,277.77,-0.48,75.1,7.86,5.9,1.96,3.73,5.98,1238.8,5.4,7.53,206.3,0,0,0,0,0,12.65,421.1
2020/1/30 4:50,985.96,3.54,277.83,-0.42,75.2,7.88,5.93,1.95,3.75,6.01,1238.47,4.01,5.65,206.6,0,0,0,0,0,12.66,421.3
2020/1/30 5:00,985.88,3.48,277.76,-0.36,75.9,7.84,5.95,1.89,3.76,6.04,1238.67,3.73,5.91,205.9,0,0,0,0,0,12.68,421.6
2020/1/30 5:10,985.66,3.58,277.89,-0.15,76.5,7.9,6.04,1.86,3.82,6.13,1237.87,4.4,6.81,208.4,0,0,0,0,0,12.71,421.2
2020/1/30 5:20,985.67,3.65,277.96,-0.04,76.7,7.94,6.09,1.85,3.85,6.18,1237.54,3.83,6.09,213.8,0,0,0,0,0,12.74,420.8
2020/1/30 5:30,985.52,3.64,277.96,0.02,77.1,7.93,6.12,1.82,3.87,6.21,1237.39,4.52,5.81,210.1,0,0,0,0,0,12.78,421.2
2020/1/30 5:40,985.37,3.69,278.02,0.08,77.2,7.96,6.15,1.81,3.89,6.24,1236.97,3.89,6.01,213.5,0,0,0,0,0,12.81,421.1
2020/1/30 5:50,985.38,3.77,278.1,0.14,77.1,8,6.17,1.83,3.91,6.26,1236.62,3.58,5.59,222.6,0,0,0,0,0,12.82,420.9
2020/1/30 6:00,985.34,3.82,278.15,0.17,77,8.03,6.18,1.85,3.91,6.28,1236.35,3.67,5.89,228.8,0,0,0,0,0,12.85,420.8
2020/1/30 6:10,985.25,3.83,278.17,0.18,77,8.04,6.19,1.85,3.92,6.28,1236.18,3.25,5.15,212.7,0,0,0,0,0,12.89,421.4
2020/1/30 6:20,985.35,3.8,278.14,0.2,77.2,8.03,6.2,1.83,3.92,6.29,1236.41,3.63,6.85,222.8,0,0,0,0,0,12.93,421.1
2020/1/30 6:30,985.36,3.89,278.22,0.24,77,8.07,6.22,1.86,3.93,6.31,1236.04,4.98,8.69,213.3,0,0,0,0,0,12.97,421.4
2020/1/30 6:40,985.29,4.05,278.39,0.31,76.5,8.17,6.25,1.92,3.95,6.34,1235.2,6.07,9.37,209.9,0,0,0,0,0,13.02,421.2
2020/1/30 6:50,985.31,4.14,278.48,0.32,76.1,8.22,6.25,1.96,3.96,6.35,1234.84,5.08,7.37,211.8,0,0,0,0,0,13.04,421.5
2020/1/30 7:00,985.19,4.01,278.35,0.3,76.7,8.14,6.24,1.9,3.95,6.34,1235.28,3.52,5.69,215,0,0,0,0,0,13.03,421.8
2020/1/30 7:10,985.26,3.92,278.26,0.35,77.4,8.09,6.26,1.83,3.96,6.36,1235.73,4.15,6.29,217.4,0,0,0,0,0,13.05,421.6
2020/1/30 7:20,985.28,3.97,278.31,0.4,77.4,8.12,6.29,1.84,3.98,6.38,1235.53,3.96,5.45,215.9,0,0,0,0,0,13.06,421.6
2020/1/30 7:30,985.21,4,278.35,0.44,77.5,8.14,6.31,1.83,3.99,6.4,1235.29,4.2,7.77,217.4,0,0,0,0,0,13.08,421.6
2020/1/30 7:40,985.26,4.01,278.35,0.47,77.6,8.14,6.32,1.82,4,6.41,1235.32,3.44,6.67,211.9,0,0,0,0,1.35,13.1,421.8
2020/1/30 7:50,985.37,4.08,278.41,0.5,77.4,8.18,6.33,1.85,4.01,6.43,1235.14,3.7,5.97,217.1,0,0,0,2.12,3.09,13.11,421.7
2020/1/30 8:00,985.36,4.14,278.47,0.53,77.3,8.21,6.35,1.86,4.02,6.44,1234.87,3.02,5.13,209.8,0,0,0.8,4.05,5.79,13.14,422.3
2020/1/30 8:10,985.13,4.31,278.67,0.58,76.6,8.32,6.37,1.95,4.03,6.47,1233.78,5,8.45,208.4,0,0,2.41,7.72,12.16,13.19,421.9
2020/1/30 8:20,984.96,4.54,278.9,0.64,75.7,8.45,6.4,2.05,4.05,6.49,1232.56,6.12,9.21,204.7,0,0,7.85,17.76,22.2,13.25,421.6
2020/1/30 8:30,985,4.68,279.05,0.69,75.2,8.54,6.42,2.12,4.06,6.52,1231.95,5.71,8.09,210.6,0,0,12.27,26.25,27.61,13.29,421.4
2020/1/30 8:40,985.05,4.75,279.11,0.73,75.1,8.58,6.44,2.14,4.08,6.54,1231.7,6.22,9.05,212.5,0,0,13.28,29.73,34.94,13.34,421.2
2020/1/30 8:50,984.9,4.83,279.2,0.75,74.8,8.63,6.45,2.17,4.08,6.55,1231.16,6.81,10.61,209.8,0,0,21.33,45.75,65.44,13.38,421.3
2020/1/30 9:00,984.78,4.87,279.25,0.77,74.7,8.65,6.46,2.19,4.09,6.56,1230.83,6.53,8.93,209.4,0,0,40.85,83.59,89.58,13.41,421.2
2020/1/30 9:10,984.9,4.94,279.31,0.78,74.4,8.69,6.47,2.22,4.09,6.56,1230.69,5.64,8.05,210,0,0,45.27,93.82,109.07,13.44,421.2
2020/1/30 9:20,985.2,5.04,279.39,0.81,74,8.75,6.48,2.28,4.1,6.57,1230.6,3.12,5.93,213.4,0,0,58.75,121.43,125.29,13.48,420.9
2020/1/30 9:30,985.28,5.16,279.5,0.79,73.3,8.83,6.47,2.36,4.09,6.57,1230.17,4.32,7.45,210.5,0,0,64.79,133.98,146.91,13.56,420.7
2020/1/30 9:40,985.32,5.29,279.63,0.81,72.7,8.91,6.48,2.43,4.1,6.57,1229.62,4.34,7.33,202,0,0,80.48,165.83,183.98,13.69,420.7
2020/1/30 9:50,985.25,5.44,279.78,0.81,72,9,6.48,2.52,4.1,6.58,1228.91,5.22,7.53,204.1,0,0,87.12,179.34,190.35,13.83,420.2
2020/1/30 10:00,984.93,5.54,279.92,0.8,71.4,9.07,6.47,2.59,4.1,6.57,1228.04,5.98,9.33,206.8,0,0,90.74,188.42,208.88,13.99,419.9
2020/1/30 10:10,984.95,5.59,279.97,0.83,71.3,9.1,6.49,2.61,4.11,6.59,1227.83,5.52,8.37,211.8,0,0,114.08,236.49,254.25,14.15,419.6
2020/1/30 10:20,985,5.71,280.08,0.94,71.3,9.17,6.54,2.63,4.14,6.64,1227.35,4.72,7.17,212.3,0,0,133.8,274.71,316.02,14.28,419.5
2020/1/30 10:30,985.13,5.82,280.18,1.03,71.2,9.24,6.58,2.66,4.17,6.68,1227.02,3.8,8.69,221,0,0,166.4,339.19,451.93,14.41,419.3
2020/1/30 10:40,985.1,6.07,280.43,1.15,70.6,9.41,6.64,2.77,4.2,6.74,1225.84,3.23,5.53,217.9,0,0,208.85,417.57,453.28,14.55,419.2
2020/1/30 10:50,985.09,6.26,280.62,1.23,70.1,9.53,6.68,2.85,4.23,6.78,1225,4.41,6.75,216.9,0,0,234.21,461.78,518.15,14.73,418.9
2020/1/30 11:00,985.1,6.26,280.63,1.16,69.73,9.53,6.65,2.89,4.21,6.75,1225,5.22,8.77,215.5,0,0,133.2,277.41,458.3,14.95,418.8
2020/1/30 11:10,985.2,6.1,280.45,1.09,70.2,9.42,6.61,2.81,4.19,6.71,1225.88,3.91,6.97,222.9,0,0,111.87,235.52,269.3,15.18,418.8
2020/1/30 11:20,985.36,6.18,280.52,1.04,69.51,9.48,6.59,2.89,4.17,6.69,1225.71,2.78,6.05,226.3,0,0,109.66,231.85,245.95,15.37,418.5
2020/1/30 11:30,985.24,6.28,280.63,0.85,68.09,9.54,6.5,3.04,4.11,6.59,1225.18,3.7,9.77,206.2,0,0,137.22,290.54,350.39,15.53,418.5
2020/1/30 11:40,984.88,6.19,280.57,0.66,67.6,9.48,6.41,3.07,4.06,6.51,1225.18,7.02,9.77,207.1,0,0,172.43,357.72,378.19,15.66,418.1
2020/1/30 11:50,984.79,6.2,280.58,0.54,66.96,9.49,6.35,3.13,4.02,6.45,1225.05,7.22,9.89,209.3,0,0,165.19,341.89,392.28,15.75,417.7
2020/1/30 12:00,984.86,6.23,280.61,0.68,67.49,9.51,6.42,3.09,4.06,6.52,1224.96,6.53,9.53,211.6,0,0,117.91,248.26,280.12,15.78,417.7
2020/1/30 12:10,984.75,6.34,280.73,0.77,67.42,9.58,6.46,3.12,4.09,6.56,1224.33,6.03,9.69,208.3,0,0,147.89,307.53,372.01,15.77,417.7
2020/1/30 12:20,984.48,6.52,280.94,0.92,67.28,9.7,6.53,3.18,4.14,6.63,1223.15,5.91,8.49,208.2,0,0,177.87,367.95,417.76,15.77,417.7
2020/1/30 12:30,984.48,6.68,281.1,0.98,66.84,9.81,6.56,3.25,4.15,6.66,1222.44,5.62,8.01,206.6,0,0,134.21,283.59,296.91,15.77,417.6
2020/1/30 12:40,984.51,6.86,281.27,0.94,65.86,9.93,6.54,3.39,4.14,6.64,1221.71,5.59,8.53,206.6,0,0,128.37,272.2,322.39,15.8,417.3
2020/1/30 12:50,984.72,6.96,281.35,0.92,65.32,10,6.53,3.47,4.14,6.63,1221.56,4.16,6.21,207.5,0,0,94.16,201.54,218.34,15.85,417.1
2020/1/30 13:00,984.63,7.01,281.41,0.97,65.3,10.03,6.55,3.48,4.15,6.65,1221.2,4.71,6.95,199.6,0,0,102.01,217.37,233.98,15.93,416.9
2020/1/30 13:10,984.42,7.07,281.49,0.99,65.14,10.08,6.56,3.51,4.16,6.67,1220.67,5.01,8.21,203.5,0,0,97.99,208.3,239,16.02,416.9
2020/1/30 13:20,984.31,7.09,281.52,1.02,65.21,10.09,6.58,3.51,4.17,6.68,1220.44,4.89,8.37,199.2,0,0,98.59,208.69,252.12,16.13,416.7
2020/1/30 13:30,984.22,7.2,281.64,1.13,65.2,10.17,6.63,3.54,4.2,6.73,1219.83,3.76,7.45,196.1,0,0,123.54,257.34,274.9,16.23,416.7
2020/1/30 13:40,984.16,7.34,281.78,1.11,64.52,10.26,6.62,3.64,4.2,6.73,1219.15,4.44,7.27,202.1,0,0,116.1,240.73,270.27,16.34,416.5
2020/1/30 13:50,983.98,7.4,281.86,1.14,64.35,10.31,6.63,3.67,4.2,6.74,1218.66,4.68,7.77,205.9,0,0,130.58,268.34,372.01,16.46,416.2
2020/1/30 14:00,983.79,7.44,281.91,1.24,64.64,10.33,6.68,3.65,4.23,6.79,1218.23,4.64,7.49,201.2,0,0,171.43,348.65,378.38,16.58,416.3
2020/1/30 14:10,983.6,7.48,281.97,1.34,64.97,10.36,6.73,3.63,4.27,6.85,1217.79,4.88,7.13,196.9,0,0,179.68,365.25,424.71,16.69,416.2
2020/1/30 14:20,983.35,7.56,282.07,1.33,64.54,10.42,6.73,3.7,4.26,6.84,1217.14,5.3,8.39,195,0,0,202.21,405.79,438.42,16.8,415.9
2020/1/30 14:30,983.36,7.69,282.2,1.33,64,10.51,6.73,3.78,4.27,6.84,1216.59,3.93,7.01,206.9,0,0,133,270.46,321.04,16.91,415.9
2020/1/30 14:40,983.3,7.78,282.3,1.34,63.63,10.58,6.73,3.85,4.27,6.85,1216.12,2.36,6.41,201.6,0,0,108.45,223.55,228.19,17.03,415.8
2020/1/30 14:50,983.24,7.76,282.28,1.32,63.65,10.56,6.72,3.84,4.26,6.84,1216.14,4.35,7.33,198.5,0,0,112.27,230.31,243.44,17.1,415.6
2020/1/30 15:00,983.18,7.71,282.24,1.51,64.74,10.53,6.82,3.71,4.32,6.93,1216.23,3.81,6.37,189.6,0,0,145.47,293.24,373.17,17.07,415.9
2020/1/30 15:10,983.25,7.93,282.45,1.67,64.48,10.69,6.89,3.8,4.37,7.01,1215.33,3.55,6.41,187.1,0,0,138.43,278.96,377.41,17.1,416
2020/1/30 15:20,983.17,7.86,282.39,1.7,64.93,10.64,6.91,3.73,4.38,7.02,1215.53,3.41,4.89,191.3,0,0,81.09,168.53,200.58,17.21,415.9
2020/1/30 15:30,982.91,7.65,282.2,1.59,65.36,10.48,6.85,3.63,4.35,6.97,1216.14,3.8,6.53,199.9,0,0,57.55,121.24,143.05,17.35,415.9
2020/1/30 15:40,982.86,7.61,282.16,1.62,65.69,10.46,6.87,3.59,4.36,6.99,1216.25,2.11,5.53,191,0,0,39.24,84.75,98.46,17.47,415.9
2020/1/30 15:50,982.89,7.61,282.16,1.65,65.82,10.46,6.88,3.57,4.37,7,1216.28,2.12,3.97,194.2,0,0,34.61,74.71,80.12,17.56,416.4
2020/1/30 16:00,982.89,7.53,282.08,1.73,66.57,10.4,6.92,3.48,4.39,7.04,1216.6,1.29,2.74,209,0,0,25.75,56.95,67.95,17.64,416.9
2020/1/30 16:10,982.88,7.42,281.97,1.73,67.1,10.32,6.93,3.4,4.39,7.05,1217.07,2.3,4.77,212.4,0,0,17.71,40.54,47.68,17.7,416.6
2020/1/30 16:20,982.89,7.39,281.94,1.7,67.09,10.3,6.91,3.39,4.38,7.03,1217.22,3.96,6.57,208.7,0,0,12.07,28.19,33.01,17.76,416.2
2020/1/30 16:30,982.78,7.36,281.92,1.73,67.34,10.28,6.92,3.36,4.39,7.04,1217.21,4.19,7.45,202.6,0,0,9.05,21.43,24.71,17.77,417.1
2020/1/30 16:40,982.65,7.3,281.87,1.78,67.88,10.24,6.95,3.29,4.41,7.07,1217.29,5.46,7.41,209.2,0,0,7.04,16.99,18.53,17.73,417
2020/1/30 16:50,982.44,7.19,281.77,1.82,68.58,10.16,6.97,3.19,4.42,7.09,1217.5,5.1,7.81,209.5,0,0,3.42,11,14.67,17.64,417.1
2020/1/30 17:00,982.08,7.12,281.73,1.75,68.59,10.11,6.93,3.18,4.4,7.06,1217.37,3.19,5.25,187.6,0,0,0.8,5.98,8.3,17.5,418.4
2020/1/30 17:10,981.88,7,281.63,1.76,69.19,10.02,6.94,3.09,4.41,7.06,1217.66,2.47,3.99,187,0,0,0,2.7,4.44,17.35,418.8
2020/1/30 17:20,981.83,6.85,281.48,1.78,70,9.93,6.95,2.98,4.41,7.08,1218.22,2.32,4.13,186.7,0,0,0,0,1.35,17.22,418.5
2020/1/30 17:30,981.79,6.78,281.42,1.77,70.3,9.88,6.94,2.93,4.41,7.07,1218.47,2.7,5.33,204.6,0,0,0,0,0,17.12,419.1
2020/1/30 17:40,981.83,6.73,281.36,1.78,70.6,9.84,6.95,2.89,4.41,7.08,1218.75,2.92,4.25,201.6,0,0,0,0,0,17.04,418.7
2020/1/30 17:50,981.8,6.81,281.44,1.8,70.3,9.89,6.96,2.94,4.42,7.08,1218.38,2.63,4.49,194.5,0,0,0,0,0,16.97,418.6
2020/1/30 18:00,981.8,6.84,281.47,1.77,70,9.92,6.94,2.98,4.41,7.07,1218.24,3.51,5.65,186.3,0,0,0,0,0,16.89,419.1
2020/1/30 18:10,981.64,6.7,281.35,1.69,70.3,9.82,6.91,2.92,4.39,7.03,1218.66,4.01,5.63,173.3,0,0,0,0,0,16.81,420.3
2020/1/30 18:20,981.51,6.5,281.16,1.62,70.9,9.69,6.87,2.82,4.37,7,1219.38,4.14,5.51,184.4,0,0,0,0,0,16.72,420.1
2020/1/30 18:30,981.4,6.46,281.13,1.58,70.9,9.66,6.85,2.81,4.35,6.98,1219.43,4.01,5.87,181,0,0,0,0,0,16.62,419.1
2020/1/30 18:40,981.21,6.32,281,1.52,71.3,9.57,6.82,2.75,4.34,6.95,1219.83,3.31,5.05,179.2,0,0,0,0,0,16.5,420.7
2020/1/30 18:50,980.83,6.16,280.87,1.51,72,9.46,6.81,2.65,4.33,6.95,1220.04,4.63,7.93,194.1,0,0,0,0,0,16.38,419.6
2020/1/30 19:00,980.82,6.32,281.03,1.58,71.6,9.57,6.85,2.72,4.36,6.98,1219.34,5.94,7.49,203.9,0,0,0,0,0,16.25,419
2020/1/30 19:10,980.81,6.32,281.04,1.59,71.6,9.57,6.85,2.72,4.36,6.99,1219.3,6.92,7.97,200.8,0,0,0,0,0,16.1,418.9
2020/1/30 19:20,980.65,6.16,280.88,1.52,72.1,9.46,6.82,2.64,4.34,6.96,1219.84,6.47,7.89,190.7,0,0,0,0,0,15.92,418.9
2020/1/30 19:30,980.52,5.85,280.58,1.49,73.5,9.26,6.81,2.45,4.33,6.94,1221.03,5.42,6.97,185.2,0,0,0,0,0,15.73,419.2
2020/1/30 19:40,980.43,5.81,280.55,1.53,73.9,9.23,6.82,2.41,4.34,6.96,1221.1,5.52,7.65,189.1,0,0,0,0,0,15.55,419.4
2020/1/30 19:50,980.06,5.86,280.63,1.54,73.7,9.27,6.83,2.44,4.35,6.97,1220.41,5.4,7.09,189.4,0,0,0,0,0,15.39,419.8
2020/1/30 20:00,979.96,5.8,280.58,1.54,74,9.23,6.83,2.4,4.35,6.97,1220.54,3.98,7.29,184,0,0,0,0,0,15.26,420.1
2020/1/30 20:10,979.89,5.37,280.15,1.55,76.3,8.96,6.83,2.12,4.35,6.98,1222.32,3.37,5.21,180.9,0,0,0,0,0,15.15,421.5
2020/1/30 20:20,979.5,5.34,280.15,1.61,76.8,8.94,6.86,2.07,4.37,7.01,1221.98,3.95,5.33,175.4,0,0,0,0,0,15.09,420.5
2020/1/30 20:30,979.41,5.24,280.06,1.54,76.9,8.88,6.83,2.05,4.35,6.97,1222.3,3.65,4.55,180.3,0,0,0,0,0,15.05,421.5
2020/1/30 20:40,979.25,5.45,280.28,1.44,75.3,9.01,6.78,2.22,4.32,6.92,1221.22,4.25,5.21,194.1,0,0,0,0,0,15.04,420.7
2020/1/30 20:50,979.02,5.58,280.44,1.37,74.2,9.09,6.75,2.35,4.3,6.89,1220.35,4.73,5.73,204.7,0,0,0,0,0,15.03,420.6
2020/1/30 21:00,978.89,5.8,280.67,1.41,73.3,9.23,6.77,2.46,4.31,6.91,1219.21,4.7,7.17,198,0,0,0,0,0,15.02,421
2020/1/30 21:10,978.78,6.71,281.59,1.68,70.2,9.83,6.9,2.93,4.4,7.05,1215.07,6.53,8.97,201.9,0,0,0,0,0,15.02,419.7
2020/1/30 21:20,978.55,7.6,282.51,2.08,67.92,10.45,7.1,3.35,4.52,7.25,1210.83,6.3,8.95,198.9,0,0,0,0,0,15.03,418.5
2020/1/30 21:30,978.35,8.03,282.96,2.32,67.1,10.76,7.22,3.54,4.6,7.38,1208.68,6.29,8.61,199.1,0,0,0,0,0,15.05,417.9
2020/1/30 21:40,978.15,8.45,283.4,2.35,65.35,11.07,7.24,3.84,4.61,7.4,1206.62,8.11,11.66,204.4,0,0,0,0,0,15.14,417.2
2020/1/30 21:50,977.96,8.6,283.56,2.34,64.66,11.19,7.23,3.95,4.61,7.4,1205.74,7.98,11.34,207.6,0,0,0,0,0,15.26,417.2
2020/1/30 22:00,977.92,8.67,283.64,2.55,65.31,11.24,7.34,3.9,4.68,7.51,1205.34,7.56,10.57,204.4,0,0,0,0,0,15.4,416.9
2020/1/30 22:10,977.54,8.69,283.69,2.66,65.75,11.25,7.4,3.85,4.72,7.57,1204.76,6.33,10.61,199.9,0,0,0,0,0,15.54,417
2020/1/30 22:20,977.4,8.83,283.84,2.73,65.45,11.36,7.44,3.93,4.75,7.61,1203.97,7.77,11.84,208.8,0,0,0,0,0,15.69,416.9
2020/1/30 22:30,977.22,8.95,283.98,2.62,64.42,11.45,7.38,4.08,4.71,7.55,1203.27,7.45,10.85,208.7,0,0,0,0,0,15.84,416.9
2020/1/30 22:40,977.02,9.01,284.05,2.68,64.42,11.5,7.41,4.09,4.73,7.58,1202.75,7.9,10.45,204.8,0.1,0,0,0,0,15.97,417.2
2020/1/30 22:50,976.84,9.02,284.08,2.9,65.4,11.51,7.53,3.98,4.81,7.71,1202.43,8.47,13.78,209.7,0,0,0,0,0,16.09,417.4
2020/1/30 23:00,976.75,8.94,284,3.07,66.55,11.45,7.62,3.83,4.87,7.8,1202.62,8.23,12.7,211.9,0,0,0,0,0,16.2,417.7
2020/1/30 23:10,976.64,8.68,283.75,3.38,69.26,11.25,7.79,3.46,4.98,7.98,1203.51,10.56,14.66,213.8,0,0,0,0,0,16.28,418.1
2020/1/30 23:20,976.67,8.45,283.52,3.51,71,11.07,7.86,3.21,5.02,8.05,1204.5,9.98,12.96,214.4,0.1,0,0,0,0,16.32,418.3
2020/1/30 23:30,976.87,8.33,283.38,3.57,71.9,10.98,7.9,3.09,5.04,8.08,1205.24,8.13,11.21,213.2,0,0,0,0,0,16.29,418.7
2020/1/30 23:40,976.95,8.15,283.19,3.52,72.5,10.85,7.87,2.98,5.02,8.05,1206.13,7.44,10.09,212.9,0,0,0,0,0,16.25,419.3
2020/1/30 23:50,976.79,8.03,283.08,3.48,72.9,10.76,7.84,2.92,5.01,8.03,1206.45,8.11,11.21,213.3,0,0,0,0,0,16.22,419.5
2020/1/31 0:00,976.59,8.01,283.08,3.56,73.4,10.75,7.89,2.86,5.04,8.08,1206.27,7.38,9.77,211.6,0,0,0,0,0,16.19,419.8
2020/1/31 0:10,976.42,8.07,283.16,3.73,74,10.79,7.98,2.81,5.1,8.18,1205.76,6.46,10.17,211.3,0,0,0,0,0,16.18,421.4
2020/1/31 0:20,976.29,8.16,283.26,3.97,74.8,10.86,8.12,2.74,5.19,8.32,1205.15,6.15,10.37,210.5,0.2,0,0,0,0,16.18,421
2020/1/31 0:30,976.08,8.29,283.41,4.06,74.6,10.95,8.17,2.78,5.22,8.37,1204.31,6,7.81,208.4,0,0,0,0,0,16.2,420.8
2020/1/31 0:40,975.91,8.42,283.55,4.13,74.3,11.05,8.21,2.84,5.25,8.41,1203.52,6.93,13.94,214.2,0,0,0,0,0,16.25,420.8
2020/1/31 0:50,975.76,8.49,283.63,4.25,74.6,11.1,8.28,2.82,5.3,8.49,1203,6.8,10.81,210.3,0,0,0,0,0,16.3,420.8
2020/1/31 1:00,975.85,8.58,283.72,4.4,74.9,11.17,8.37,2.8,5.35,8.57,1202.69,4.93,8.37,217.7,0,0,0,0,0,16.36,420.9
2020/1/31 1:10,975.79,8.66,283.8,4.49,75,11.23,8.42,2.81,5.39,8.63,1202.25,5.73,9.73,211.9,0,0,0,0,0,16.43,421.1
2020/1/31 1:20,975.66,8.77,283.92,4.64,75.2,11.32,8.51,2.81,5.44,8.72,1201.58,4.93,9.79,210.4,0,0,0,0,0,16.51,421.2
2020/1/31 1:30,975.65,8.85,284.01,4.83,75.8,11.38,8.62,2.75,5.52,8.84,1201.17,4.47,6.93,211.5,0,0,0,0,0,16.6,421.2
2020/1/31 1:40,975.56,9.14,284.3,5.13,75.9,11.6,8.81,2.8,5.63,9.03,1199.74,7.15,12.26,215.1,0,0,0,0,0,16.7,421.1
2020/1/31 1:50,975.61,9.31,284.47,5.37,76.3,11.74,8.95,2.78,5.73,9.18,1199.01,6.24,9.33,213.3,0,0,0,0,0,16.79,421.2
2020/1/31 2:00,975.61,9.42,284.58,5.55,76.7,11.82,9.07,2.75,5.8,9.3,1198.49,7.22,11.86,215.5,0,0,0,0,0,16.86,421.2
2020/1/31 2:10,975.77,9.48,284.63,5.72,77.3,11.87,9.18,2.69,5.87,9.4,1198.38,7.17,9.05,213.5,0,0,0,0,0,16.92,421.2
2020/1/31 2:20,975.85,9.48,284.62,5.83,77.9,11.87,9.25,2.62,5.92,9.48,1198.45,5.86,8.37,213.4,0,0,0,0,0,16.99,421.2
2020/1/31 2:30,976.07,9.49,284.61,5.91,78.3,11.88,9.3,2.58,5.95,9.53,1198.65,4.91,7.69,214.5,0,0,0,0,0,17.06,421.4
2020/1/31 2:40,976.31,9.54,284.65,6.03,78.7,11.92,9.38,2.54,6,9.61,1198.7,4.98,7.13,213.9,0,0,0,0,0,17.16,421.5
2020/1/31 2:50,976.25,9.6,284.71,6.09,78.7,11.97,9.42,2.55,6.02,9.65,1198.35,6.49,9.07,211.5,0,0,0,0,0,17.26,421.5
2020/1/31 3:00,976.27,9.68,284.79,6.21,78.9,12.03,9.49,2.54,6.07,9.72,1198.01,5.45,7.45,206.2,0,0,0,0,0,17.36,421.7
